Temperature_Mean,Turbidity,Windspeed,Percent_Bleaching
300.16,0.0535,4,33.33
299.8,0.0727,2,33.33
299.83,0.1396,4,33.33
299.31,0.0581,4,33.33
299.83,0.1387,2,33.33
299.3,0.0738,5,33.33
299.79,0.157,4,33.33
299.75,0.157,3,33.33
299.79,0.0881,3,33.33
299.88,0.0565,6,33.33
299.86,0.0794,2,33.33
299.86,0.0794,6,33.33
299.84,0.0653,4,33.33
299.78,0.1711,4,33.33
299.78,0.15,2,33.33
299.64,0.0584,2,33.33
299.7,0.0616,3,33.33
299.74,0.0487,3,33.33
299.73,0.0609,1,33.33
299.73,0.0473,3,33.33
299.73,0.0473,2,33.33
299.76,0.0453,2,33.33
299.7,0.0439,2,33.33
298.86,0.1064,4,33.33
299.95,0.052,6,33.33
299.3,0.0738,5,33.67
299.84,0.1047,4,33.67
299.73,0.1769,4,33.7
298.47,0.0966,4,33.75
299.84,0.0263,5,33.75
300.44,0.1062,6,33.75
301.43,0.0515,5,33.75
302.21,0.057,4,33.75
300.08,0.0363,7,33.75
298.40,0.032,5,33.75
301.32,0.0833,4,33.75
299.81,0.0527,4,33.97
299.84,0.0794,4,34.04
299.64,0.2364,3,34.11
299.43,0.0629,4,34.2
299.76,0.0453,6,34.44
300.14,0.1075,4,34.5
302.02,0.0582,4,34.5
299.31,0.0722,4,34.75
299.91,0.0458,4,34.78
299.33,0.0738,7,34.78
299.87,0.0497,3,34.78
299.86,0.0745,6,34.78
299.73,0.0609,3,34.78
299.7,0.0684,3,34.85
299.84,0.0816,7,34.87
298.69,0.0584,9,35
299.51,0.0758,6,35
296.1,0.2493,7,35
296.8,0.0686,7,35
301.58,0.064,5,35
300.87,0.0278,4,35
300.87,0.0278,2,35
300.88,0.0264,3,35
301.17,0.0602,7,35
nd,0.0372,nd,35
301.89,0.0484,5,35
301.04,0.0805,3,35
301.73,0.0549,2,35
301.35,0.046,4,35
301.22,0.0475,4,35
299.84,0.0794,4,35.09
299.27,0.1219,3,35.19
299.6,0.0695,7,35.25
301.21,0.0787,7,35.25
299.79,0.0571,4,35.48
299.73,0.1116,3,35.58
299.82,0.142,2,35.66
300.73,0.0311,5,35.67
296.1,0.251,3,35.75
299.83,0.0584,3,35.8
299.81,0.0571,4,35.85
299.81,0.063,5,36.07
299.79,0.043,3,36.11
299.78,0.0442,3,36.11
299.74,0.0548,2,36.23
296.8,0.0653,6,36.25
300.62,0.1829,6,36.25
300.26,0.0301,7,36.25
300.89,0.0263,4,36.25
300.53,0.0376,9,36.25
300.29,0.1388,4,36.25
299.77,0.1262,3,36.53
299.78,0.0583,3,36.56
299.82,0.0999,3,36.67
300.73,0.0311,5,36.75
299.82,0.121,6,36.81
299.81,0.1636,3,36.81
299.28,0.102,4,36.87
301.96,0.0598,3,36.9
299.66,0.0745,3,36.9
299.69,0.1691,4,37.21
299.79,0.0482,6,37.25
298.86,0.1053,2,37.25
298.55,0.0324,4,37.33
299.79,0.1799,3,37.41
295.82,0.3246,5,37.5
295.82,0.3246,6,37.5
302.12,0.0892,2,37.5
302.25,0.0646,3,37.5
302.26,0.0512,3,37.5
299.76,0.0416,2,37.5
299.66,0.0856,6,37.5
299.82,0.121,5,37.5
299.02,0.1193,1,37.5
301.32,0.0833,2,37.5
299.29,0.0607,4,37.63
299.76,0.0447,3,37.68
299.81,0.0527,2,37.72
299.78,0.0704,3,37.86
299.85,0.1024,10,38.1
299.84,0.1047,4,38.1
299.73,0.0599,4,38.1
299.73,0.0473,3,38.1
302.04,0.0567,3,38.19
299.77,0.1014,2,38.24
299.81,0.1005,4,38.25
299.3,0.0738,4,38.28
299.79,0.0881,4,38.35
299.28,0.102,3,38.46
299.82,0.1536,3,38.46
299.74,0.0548,4,38.46
299.74,0.1629,4,38.53
299.77,0.1014,3,38.55
299.75,0.1327,2,38.68
301.28,0.0622,7,38.75
300.3,0.0348,7,38.75
300.26,0.0301,7,38.75
302.42,0.0389,6,38.82
299.38,0.0683,3,38.89
299.75,0.1703,5,38.89
299.72,0.053,3,38.89
299.31,0.0722,4,39.08
299.31,0.0847,5,39.1
302.45,0.0399,5,39.11
299.83,0.1387,2,39.51
299.72,0.053,2,39.58
299.29,0.0534,4,39.62
299.77,0.0674,7,39.64
299.89,0.0608,9,39.68
299.86,0.0794,3,39.78
298.69,0.0584,7,40
299.51,0.0758,5,40
301.1,0.0532,4,40
300.29,0.0413,5,40
299.81,0.0664,6,40
302.57,0.1771,3,40
301.78,0.0513,2,40
302.2,0.0594,3,40
302.27,0.0757,2,40
302.06,0.0568,5,40
301.44,0.1152,3,40
299.67,0.1553,4,40
299.7,0.0487,4,40
299.73,0.0609,3,40
299.7,0.0429,3,40
299.02,0.1193,1,40
300.19,0.031,5,40
300.35,0.0718,5,40.25
301.04,0.06,5,40.25
299.78,0.0789,2,40.31
299.33,0.082,3,40.35
299.02,0.1193,3,40.35
299.95,0.0459,6,40.38
299.75,0.1546,5,40.53
299.84,0.0816,2,40.58
299.84,0.1047,4,40.74
299.78,0.0599,3,40.74
299.8,0.0547,2,40.87
299.76,0.0453,3,41.11
300.60,0.0324,6,41.25
302.07,0.0566,3,41.26
299.82,0.121,2,41.38
302.02,0.0443,7,41.5
299.83,0.1387,3,41.53
299.84,0.0794,7,41.67
299.83,0.0881,4,41.67
299.78,0.0583,3,41.98
299.84,0.0653,9,42
299.73,0.1505,7,42.04
299.61,0.143,4,42.11
299.87,0.0527,4,42.22
302.02,0.0559,3,42.38
301.41,0.0867,1,42.42
297.35,0.0707,8,42.5
300.3,0.0348,6,42.5
300.26,0.0301,5,42.5
301.58,0.064,4,42.5
300.63,0.0368,6,42.5
301.6,0.0849,7,42.5
301.6,0.0849,6,42.5
302.22,0.0612,4,42.5
300.64,0.0379,7,42.5
302,0.0565,8,42.5
299.89,0.0608,4,42.53
299.95,0.0432,5,42.7
299.6,0.0695,7,42.75
301.71,0.1737,2,42.86
299.29,0.102,4,42.86
299.79,0.0482,9,42.86
299.78,0.1705,6,43.08
299.73,0.0609,3,43.33
299.81,0.0571,4,43.59
299.77,0.1262,3,43.59
299.94,0.0502,3,43.59
300.23,0.055,4,43.75
302.57,0.1771,3,43.75
302.22,0.077,3,43.75
299.83,0.0627,6,43.75
299.8,0.1636,3,43.78
299.83,0.1396,2,43.84
299.84,0.0498,3,43.86
299.79,0.157,8,43.92
299.33,0.082,4,43.94
299.83,0.1387,4,43.97
299.79,0.0586,3,44.44
299.78,0.0545,5,44.44
299.61,0.1624,5,44.44
299.7,0.1533,5,44.44
299.84,0.0562,1,44.44
299.82,0.0999,2,44.44
299.73,0.0616,3,44.44
299.7,0.0461,3,44.44
300.64,0.0398,9,44.5
302.4,0.0417,5,44.71
299.39,0.0709,4,44.72
302.3,0.0757,2,44.75
299.72,0.0473,2,44.93
299.77,0.1262,7,44.94
301.23,0.0674,6,44.95
298.48,0.0652,6,45
298.46,0.0652,6,45
301.09,0.0545,4,45
301.09,0.0493,4,45
300.75,0.0363,6,45
301.07,0.0291,8,45
301.07,0.0277,5,45
302,0.0633,2,45
301.96,0.0665,4,45.03
299.78,0.0599,3,45.05
299.73,0.0609,3,45.1
298.86,0.1064,4,45.1
299.72,0.1553,5,45.19
299.72,0.053,3,45.24
299.31,0.0722,5,45.33
299.84,0.0578,3,45.52
299.81,0.1005,2,45.61
299.77,0.1262,3,45.76
302.08,0.0675,3,45.94
299.74,0.0608,3,45.98
302.06,0.0639,3,46.02
299.83,0.1387,2,46.08
299.83,0.0704,2,46.21
299.28,0.102,4,46.22
302.26,0.0502,2,46.25
302,0.0565,8,46.25
299.78,0.0938,4,46.25
299.81,0.0971,3,46.34
301.99,0.0597,3,46.41
302.12,0.0753,5,46.46
299.31,0.0722,5,46.53
299.85,0.0766,10,46.67
299.7,0.0684,4,46.67
299.82,0.121,6,46.72
299.73,0.1852,6,46.85
299.83,0.0584,2,46.85
298.86,0.1053,4,46.97
299.75,0.1562,5,47.12
299.83,0.0506,3,47.18
302.44,0.0405,6,47.21
299.33,0.0847,3,47.22
299.81,0.0527,5,47.28
299.74,0.0548,2,47.37
299.7,0.0487,4,47.44
300.26,0.0301,6,47.5
301.1,0.0834,6,47.5
302.26,0.0513,3,47.5
302.21,0.057,2,47.5
300.37,0.0743,8,47.5
302.06,0.0568,5,47.5
299.7,0.0684,2,47.62
300.41,0.0649,6,47.72
299.89,0.0608,3,47.83
299.92,0.0514,5,47.97
299.8,0.1564,5,48.07
299.81,0.1005,2,48.23
301.99,0.0555,3,48.34
302.04,0.0707,4,48.35
302.11,0.0575,3,48.37
299.76,0.0447,3,48.48
299.73,0.1505,4,48.57
299.33,0.082,7,48.59
301.33,0.0833,5,48.66
300.19,0.0577,7,48.75
300.26,0.0301,6,48.75
299.8,0.0999,4,48.89
299.79,0.0586,4,49.02
301.99,0.0416,6,49.25
299.84,0.0617,5,49.31
300.16,0.0535,4,49.44
299.26,0.063,3,49.46
299.73,0.1505,5,49.72
299.82,0.121,5,49.77
299.81,0.0608,4,49.8
301.06,0.0532,4,50
301.98,0.0281,4,50
300.89,0.0261,3,50
301.88,0.043,5,50
301.07,0.0277,5,50
299.93,0.1085,6,50
299.99,0.1233,5,50
299.99,0.1233,6,50
300.03,0.0764,5,50
302.6,0.4293,1,50
303.08,0.1414,2,50
300.92,0.0277,5,50
300.92,0.026,5,50
300.64,0.0398,7,50
300.44,0.0352,4,50
300.35,0.0395,4,50
300.35,0.0578,4,50
299.71,0.0429,4,50
299.27,0.063,3,50
299.76,0.0804,2,50
299.78,0.0599,2,50
299.69,0.0487,2,50
299.72,0.0473,3,50
299.78,0.0428,2,50
299.71,0.0429,3,50
300.04,0.0565,6,50
300.16,0.0349,10,50.25
299.39,0.0709,5,50.38
299.28,0.0847,4,50.53
300.39,0.0631,7,50.54
299.74,0.1244,4,50.59
301.63,0.0584,3,50.66
299.84,0.0578,3,50.8
299.85,0.0766,4,50.88
299.87,0.0527,6,50.98
299.33,0.082,7,51.16
299.72,0.1584,5,51.17
296.44,0.2241,6,51.25
299.78,0.15,4,51.35
299.33,0.082,4,51.39
299.82,0.121,3,51.69
299.75,0.063,2,51.76
301.68,0.0489,3,51.95
301.71,0.0372,6,52
301.52,0.114,3,52.06
299.73,0.0616,3,52.17
299.34,0.071,5,52.25
299.81,0.1244,5,52.46
302.42,0.0385,6,52.47
299.58,0.0542,5,52.5
296.1,0.251,7,52.5
303.08,0.1509,2,52.5
299.28,0.1219,4,52.59
299.69,0.1691,5,52.67
299.3,0.102,4,53
299.84,0.0816,5,53.33
299.81,0.1005,4,53.4
299.72,0.1387,3,53.44
299.75,0.0688,4,53.47
299.75,0.0816,5,53.55
299.79,0.0586,6,53.57
299.77,0.0674,3,53.59
300.3,0.0348,6,53.75
300.19,0.0577,5,53.75
298.82,0.0252,4,54.1
299.8,0.0727,4,54.22
299.8,0.0727,4,54.32
299.52,0.2055,3,54.49
302.18,0.0617,3,54.51
299.89,0.0608,4,54.9
300.3,0.0348,7,55
301.07,0.0291,8,55
301.39,0.0294,7,55
302.06,0.0568,5,55
302,0.0568,8,55
299.82,0.0999,3,55.21
299.82,0.142,2,55.24
299.81,0.1005,2,55.24
299.39,0.0683,5,55.33
299.73,0.1505,5,55.37
299.82,0.142,2,55.43
299.61,0.1533,5,55.56
299.33,0.082,3,55.56
299.82,0.121,6,55.64
299.82,0.121,6,55.69
298.48,0.05,4,55.7
299.94,0.0547,3,55.73
302.4,0.0391,5,56.12
299.78,0.0727,4,56.12
299.85,0.0641,2,56.21
298.78,0.026,4,56.23
299.84,0.0816,5,56.24
299.6,0.0695,5,56.25
296.1,0.251,5,56.25
301.17,0.0602,7,56.25
299.8,0.0727,2,56.25
299.84,0.0818,9,56.41
299.81,0.1244,5,56.6
299.77,0.1066,2,56.79
299.84,0.1536,5,56.99
298.78,0.026,4,57.06
299.8,0.1564,5,57.18
299.79,0.1203,5,57.33
299.21,0.2197,4,57.5
300.31,0.0332,6,57.5
301.6,0.0442,4,57.5
302,0.0565,2,57.5
302.06,0.058,3,57.53
302.02,0.0634,3,57.58
299.34,0.071,3,57.58
301.99,0.0555,3,57.85
298.45,0.0387,8,57.96
301.59,0.0849,6,58
299.85,0.0641,5,58.45
299.57,0.068,7,58.75
300.31,0.0332,6,58.75
299.8,0.1491,4,58.91
299.73,0.0616,2,59.05
299.76,0.1446,5,59.11
299.83,0.0704,5,59.17
299.82,0.0911,2,59.31
301.03,0.0666,3,59.5
299.31,0.0847,4,59.52
299.77,0.1262,6,59.83
299.63,0.0622,7,60
301.09,0.3326,4,60
300.25,0.045,6,60
300.31,0.0413,5,60
301.1,0.0834,6,60
301.39,0.0294,7,60
300.64,0.0398,7,60
301.59,0.0849,5,60
299.82,0.1975,5,60.39
300.49,0.0659,6,60.48
299.84,0.0794,5,60.57
299.78,0.0428,3,60.61
299.84,0.0617,5,60.68
299.85,0.1024,2,60.82
299.38,0.0683,5,60.88
300.39,0.0631,7,60.98
300.49,0.0659,6,61.03
299.84,0.0818,3,61.26
299.77,0.1014,4,61.48
299.81,0.0504,3,61.64
299.7,0.0684,3,61.73
301.6,0.0524,4,61.76
299.84,0.0562,4,61.78
301.23,0.0608,6,61.82
299.64,0.2364,3,62.12
299.82,0.142,5,62.33
300.85,0.0377,4,62.5
300.22,0.256,6,62.5
302.06,0.0568,7,62.5
299.81,0.063,2,62.5
301.32,0.0833,2,62.5
299.7,0.0684,4,62.59
299.78,0.0704,2,62.63
299.73,0.155,3,62.75
299.84,0.0818,3,63.1
299.78,0.0599,3,63.16
299.84,0.1536,3,63.27
299.7,0.0487,3,63.33
299.78,0.0789,4,63.38
299.73,0.1093,9,63.4
299.85,0.1024,2,63.49
300.31,0.0332,6,63.75
302.58,0.0728,3,63.75
302,0.0633,3,63.75
301.84,0.0532,6,63.89
301.79,0.0796,6,63.89
299.82,0.0506,3,64.05
299.85,0.0641,2,64.17
300.55,0.0658,4,64.83
299.51,0.0758,6,65
300.28,0.031,5,65
298.82,0.0252,7,65
301.06,0.0645,6,65
302.11,0.0782,1,65
302.23,0.0505,3,65
299.75,0.1327,4,65
301.32,0.0833,2,65
299.83,0.0516,2,65.28
299.84,0.0617,5,65.42
300.52,0.0613,5,65.56
301.84,0.111,2,65.66
297.69,0.0414,5,65.73
299.3,0.0738,4,66.01
301.51,0.1152,3,66.09
300.43,0.0629,6,66.25
302.06,0.0568,7,66.25
302,0.0568,3,66.25
302,0.0568,5,66.25
299.84,0.0641,5,66.39
299.84,0.0816,5,66.52
299.78,0.0938,2,66.67
299.79,0.0586,3,66.67
299.84,0.0641,2,66.67
299.83,0.1396,6,66.67
299.81,0.111,6,66.67
300.52,0.0613,5,66.81
300.3,0.0348,6,66.88
300.55,0.0658,4,67.11
299.81,0.1005,2,67.13
299.77,0.0674,3,67.33
299.59,0.0526,7,67.5
300.6,0.0345,6,67.5
301.6,0.0442,5,67.5
299.75,0.0688,4,67.65
301.4,0.0484,5,67.72
299.87,0.0356,5,68
300.52,0.0613,5,68.13
301.26,0.0766,5,68.38
301.06,0.0645,6,68.75
299.34,0.071,5,68.75
300.49,0.0659,6,69.01
300.41,0.0715,6,69.03
299.84,0.0617,5,69.19
301.23,0.0766,6,69.84
300.29,0.0399,7,70
300.88,0.0262,6,70
301.6,0.0849,6,70
302.23,0.0505,3,70
301.79,0.0894,7,70
302,0.0565,3,70
302.28,0.0444,2,70
301.51,0.1152,3,70.26
299.7,0.0487,2,70.37
299.84,0.1536,4,70.63
299.94,0.0547,3,70.83
297.67,0.0413,5,71.04
301.62,0.0468,3,71.17
299.81,0.0971,5,71.17
299.83,0.1396,2,71.43
299.7,0.1378,5,71.79
301.14,0.0569,5,72
300.52,0.0602,5,72.08
299.84,0.1047,4,72.41
299.59,0.0526,7,72.5
301.78,0.0513,2,72.5
302.27,0.0757,1,72.5
302,0.0633,4,72.5
301.75,0.0584,3,72.59
299.85,0.0911,5,72.73
300.35,0.0395,7,72.75
301.59,0.0442,6,73
299.78,0.0586,6,73.08
300.19,0.0577,7,73.75
301.15,0.0845,6,74.04
301.12,0.0772,6,74.14
301.57,0.0429,4,74.47
299.75,0.0578,3,74.48
299.26,0.0822,5,75
299.25,0.0822,5,75
299.09,0.2197,5,75
299.31,0.0847,4,75
299.31,0.0847,6,75
299.81,0.1005,3,75
299.81,0.1005,5,75
299.09,0.2173,5,75
299.24,0.073,5,75
299.51,0.0758,6,75
296.99,0.0932,6,75
299.95,0.0459,6,75
299.95,0.0459,3,75
299.83,0.1387,4,75
301.2,0.0476,4,75
300.44,0.1062,4,75
301.6,0.0442,4,75
302.26,0.0513,3,75
300.5,0.0501,7,75
301.4,0.0484,5,75
299.85,0.1024,5,75
299.84,0.0794,5,75.45
300.97,0.0794,7,75.68
299.57,0.068,8,75.75
299.77,0.1262,6,75.85
300.52,0.0602,5,76.14
301.56,0.0768,4,76.25
299.73,0.066,5,76.47
300.52,0.0602,5,76.79
301.56,0.0488,4,77.05
300.49,0.0659,6,77.07
299.84,0.0816,5,77.19
299.63,0.0622,9,77.5
301.06,0.0645,6,77.5
301.94,0.1713,3,77.5
299.78,0.0789,2,77.78
299.28,0.06,2,77.78
300.49,0.0659,6,77.85
299.86,0.0881,4,78
301.76,0.0588,3,78.01
300.49,0.0659,6,78.14
302.18,0.0541,3,78.21
302.11,0.0617,3,78.29
300.49,0.0659,6,78.78
299.84,0.1047,4,78.84
301.92,0.0416,6,79.07
300.26,0.0301,4,79.5
301.11,0.0493,4,80
300.3,0.0615,7,80
299.74,0.0729,2,80
301.71,0.0372,5,80
300.03,0.0764,5,80
300,0.0976,5,80
300.1,0.0714,6,80
299.78,0.1705,6,80
300.49,0.0659,6,80.16
300.95,0.0673,6,80.37
301.69,0.0729,11,80.79
301.79,0.0372,6,81
299.84,0.0617,5,81.08
300.52,0.0613,5,81.19
302,0.0568,8,81.25
301.58,0.0757,5,81.25
299.74,0.0548,3,81.25
301.6,0.0524,4,81.45
299.78,0.1705,6,81.48
301.57,0.0429,4,81.69
298.45,0.0843,3,81.82
301.65,0.0479,4,81.84
301.56,0.0768,4,82.04
302.18,0.0541,3,82.15
301.25,0.0855,4,82.26
300.96,0.0686,6,82.27
301.1,0.0834,6,82.5
300.08,0.0363,8,82.5
298.55,0.0324,4,82.86
301.61,0.0815,6,83.33
299.84,0.0794,5,83.81
300.41,0.0649,7,83.91
301.56,0.0488,4,83.98
302.36,0.0398,6,84.16
301.33,0.0833,5,84.93
300.44,0.1062,5,85
300.3,0.0615,7,85
302.23,0.056,3,85
302.06,0.0568,5,85
301.51,0.1118,3,85
301.63,0.0388,6,85.05
301.57,0.053,4,85.16
298.45,0.0387,8,85.28
302.34,0.0479,6,85.3
300.41,0.0649,7,85.95
302.36,0.0502,3,86.01
301.72,0.0784,11,86.21
299.7,0.0966,5,86.36
301.22,0.0995,6,86.67
297.66,0.0382,5,86.78
302.34,0.0479,6,87.01
299.69,0.0966,5,87.14
301.6,0.0442,5,87.5
301.1,0.0834,6,87.5
299.8,0.0727,4,87.67
301.6,0.0524,4,87.68
300.52,0.0613,5,87.89
301.12,0.0789,6,88.06
301.77,0.0872,5,88.11
302.06,0.0568,5,88.75
302.33,0.0549,3,89.07
301.14,0.0995,6,89.22
300.52,0.0613,5,89.44
302.16,0.0571,3,89.48
301.56,0.0488,4,89.71
300.31,0.0332,4,90
301.07,0.0277,6,90
299.93,0.1085,6,90
300.38,0.0348,4,90
301.28,0.0645,4,90.15
301.62,0.0388,6,90.2
301.56,0.0488,4,90.25
297.69,0.0413,5,90.35
299.69,0.1378,5,90.41
301.62,0.0514,6,90.43
301.56,0.0488,4,90.7
302.32,0.0485,3,90.93
301.62,0.0388,6,90.95
299.69,0.1378,5,90.97
299.59,0.0526,9,91
301.57,0.053,4,91.53
301.62,0.0388,6,91.6
299.85,0.0911,2,91.67
301.33,0.0833,5,91.84
301.56,0.0488,4,92
302.36,0.0502,3,92.31
302.23,0.056,2,92.5
300.96,0.0773,7,92.63
300.52,0.0613,5,92.73
301.25,0.0855,4,92.73
301.61,0.0815,6,92.88
301.63,0.0388,6,93
302.16,0.0558,3,93.22
301.56,0.0488,4,93.33
302.33,0.0398,6,93.45
301.28,0.0696,5,93.94
299.8,0.0727,4,94
301.62,0.0388,6,94.44
300.25,0.0598,5,94.72
301.6,0.0442,5,95
299.71,0.0643,5,95.24
299.59,0.0526,9,95.5
301.37,0.075,5,96.46
302.06,0.0568,5,96.5
299.69,0.0811,5,97.22
300.3,0.0712,7,100
300.89,0.0278,5,100
302,0.0565,2,100
300.34,0.0586,8,100
301.26,0.0628,5,100
299.79,0.1203,5,100
299.65,0.1703,2,100
299.22,0.0681,8,nd
298.47,0.0966,6,nd
298.47,0.0966,3,nd
298.69,0.0557,5,nd
298.69,0.0584,7,nd
298.59,0.0891,4,nd
299.09,0.2173,3,nd
299.09,0.2173,6,nd
299.07,0.1942,6,nd
299.59,0.0526,8,nd
299.59,0.0526,4,nd
299.57,0.0637,6,nd
299.57,0.068,8,nd
299.57,0.068,4,nd
299.6,0.0546,7,nd
299.6,0.0546,6,nd
299.59,0.0622,5,nd
299.51,0.0758,9,nd
299.51,0.0758,5,nd
299.6,0.0695,11,nd
299.65,0.0781,5,nd
299.55,0.0949,7,nd
299.55,0.0949,6,nd
299.55,0.0539,5,nd
299.55,0.0539,9,nd
299.94,0.0506,6,nd
299.94,0.0506,7,nd
299.94,0.0506,8,nd
299.95,0.0644,5,nd
300.28,0.0322,5,nd
300.27,0.0314,6,nd
300.34,0.0671,8,nd
300.34,0.0321,5,nd
300.34,0.0671,6,nd
296.13,0.1064,7,nd
296.02,0.1249,3,nd
296.01,0.1362,5,nd
295.98,0.256,8,nd
296.1,0.2493,6,nd
296.8,0.0653,3,nd
296.92,0.0547,3,nd
295.79,0.2381,6,nd
296.8,0.0686,7,nd
296.27,0.1074,7,nd
296.44,0.2241,4,nd
297.62,0.0503,7,nd
297.35,0.0707,7,nd
300.34,0.0671,5,nd
300.34,0.0671,10,nd
300.34,0.032,6,nd
300.37,0.0318,5,nd
300.37,0.0318,8,nd
296.81,0.0653,6,nd
296.8,0.0686,4,nd
299.09,0.2173,4,nd
nd,0.0746,nd,nd
299.84,0.0263,10,nd
299.84,0.0263,5,nd
299.84,0.0263,6,nd
300.42,0.0259,9,nd
300.42,0.0259,11,nd
300.42,0.0259,8,nd
300.42,0.0259,5,nd
300.45,0.0368,5,nd
300.45,0.0368,9,nd
300.45,0.0368,6,nd
300.48,0.0362,8,nd
300.48,0.0362,10,nd
nd,0.0733,nd,nd
298.91,0.0829,5,nd
300.44,0.1062,5,nd
300.44,0.0728,4,nd
300.62,0.1829,7,nd
300.62,0.1829,6,nd
300.18,0.028,5,nd
300.18,0.028,8,nd
300.31,0.0332,8,nd
300.31,0.0332,6,nd
300.3,0.0348,5,nd
300.3,0.0348,8,nd
300.3,0.0348,7,nd
300.3,0.0396,7,nd
300.22,0.0579,10,nd
300.22,0.0579,6,nd
300.22,0.0579,5,nd
300.22,0.0579,8,nd
300.19,0.0577,6,nd
300.19,0.0577,5,nd
302.18,0.0888,3,nd
296.82,0.2824,3,nd
296.82,0.2774,5,nd
296.82,0.2774,3,nd
296.82,0.2774,7,nd
296.85,0.2188,4,nd
296.87,0.2506,3,nd
296.84,0.2543,5,nd
297.04,0.2188,4,nd
296.92,0.2932,2,nd
296.92,0.3187,5,nd
296.92,0.3187,4,nd
296.92,0.3187,6,nd
297.02,0.2801,7,nd
297.02,0.2825,2,nd
297.04,0.3318,6,nd
297.04,0.2825,5,nd
297.04,0.2825,3,nd
297.26,0.3318,3,nd
297.13,0.33,4,nd
297.13,0.33,6,nd
297.13,0.33,3,nd
297.13,0.33,2,nd
297.07,0.4006,3,nd
300.73,0.0311,4,nd
300.73,0.0311,5,nd
300.73,0.0311,8,nd
300.71,0.0338,5,nd
300.72,0.0692,5,nd
300.72,0.0692,8,nd
300.42,0.0329,5,nd
300.42,0.0329,7,nd
300.42,0.0329,6,nd
300.63,0.0346,7,nd
300.27,0.0291,7,nd
298.62,0.0392,5,nd
298.60,0.0395,4,nd
298.60,0.0387,4,nd
298.43,0.0383,4,nd
298.19,0.0362,6,nd
298.19,0.0362,4,nd
298.19,0.0362,5,nd
298.2,0.036,7,nd
298.2,0.036,4,nd
298.2,0.036,5,nd
298.05,0.0489,5,nd
298.1,0.0365,7,nd
297.96,0.047,7,nd
298.28,0.0413,7,nd
297.84,0.062,6,nd
297.25,0.0424,5,nd
297.25,0.0424,4,nd
297.15,0.0368,7,nd
297.15,0.0368,6,nd
297.05,0.0395,6,nd
296.98,0.0353,5,nd
302.01,0.0302,5,nd
302.01,0.0302,6,nd
302.01,0.0302,7,nd
302.06,0.0247,3,nd
302.06,0.0296,7,nd
302.03,0.0237,3,nd
302.03,0.0237,4,nd
302.06,0.0222,5,nd
302.06,0.0222,3,nd
302.06,0.0239,3,nd
302.06,0.0239,5,nd
301.98,0.028,5,nd
301.98,0.028,3,nd
302.01,0.0295,6,nd
302.01,0.0295,5,nd
302.01,0.0295,4,nd
302.01,0.0295,3,nd
302.01,0.0295,8,nd
301.98,0.0281,5,nd
301.98,0.0281,3,nd
302.01,0.0565,3,nd
302.01,0.0565,5,nd
302.01,0.024,3,nd
302.01,0.024,5,nd
299.74,0.0729,8,nd
299.98,0.0428,8,nd
300.91,0.04,6,nd
300.35,0.0582,5,nd
300.35,0.0582,4,nd
300.35,0.0555,5,nd
300.38,0.0582,5,nd
300.2,0.0452,5,nd
300.47,0.0497,5,nd
300.23,0.055,5,nd
300.22,0.256,6,nd
300.22,0.256,7,nd
300.22,0.256,8,nd
300.22,0.256,5,nd
300.47,0.052,5,nd
300.34,0.047,4,nd
301,0.0686,5,nd
299.95,0.0463,8,nd
300.04,0.0561,6,nd
298.8,0.026,6,nd
298.8,0.0266,6,nd
298.82,0.0263,4,nd
300.67,0.07,7,nd
300.67,0.0535,3,nd
300.67,0.073,7,nd
300.67,0.0788,7,nd
300.71,0.0934,7,nd
300.57,0.0517,3,nd
300.76,0.0844,4,nd
300.61,0.05,4,nd
300.61,0.05,7,nd
300.76,0.027,4,nd
300.66,0.0519,4,nd
300.74,0.0541,4,nd
300.74,0.0267,7,nd
301.21,0.0787,7,nd
301.17,0.0602,7,nd
301.62,0.0442,3,nd
301.91,0.049,3,nd
301.91,0.049,4,nd
301.95,0.0618,3,nd
301.94,0.0618,3,nd
301.94,0.0618,4,nd
302.03,0.0602,2,nd
302.47,0.0713,2,nd
302.44,0.0898,2,nd
302.06,0.058,6,nd
302.06,0.058,2,nd
302.06,0.0639,6,nd
302.06,0.0639,2,nd
302.05,0.0608,6,nd
302.05,0.0608,2,nd
302.02,0.0634,2,nd
302.02,0.0634,6,nd
302.08,0.0566,3,nd
302.08,0.0566,6,nd
302.07,0.0566,5,nd
301.54,0.0539,4,nd
301.5,0.0635,5,nd
301.55,0.0708,6,nd
301.55,0.0708,5,nd
301.64,0.1181,7,nd
301.53,0.0406,8,nd
301.57,0.0698,6,nd
301.61,0.0592,6,nd
301.61,0.0592,4,nd
301.57,0.0614,6,nd
301.57,0.0614,5,nd
301.57,0.0473,6,nd
301.52,0.0543,6,nd
301.62,0.0455,7,nd
301.75,0.0432,6,nd
303.14,0.0365,2,nd
303.09,0.0367,2,nd
302.28,0.0508,2,nd
302.28,0.0523,3,nd
302.28,0.0523,2,nd
302.24,0.0481,2,nd
302.23,0.0441,2,nd
302.1,0.0457,2,nd
302.1,0.0457,1,nd
302.1,0.0457,3,nd
302.25,0.0432,3,nd
302.25,0.0432,2,nd
302.50,0.0776,3,nd
302.35,0.0678,4,nd
300.41,0.1757,3,nd
301.14,0.0679,7,nd
301.4,0.0301,5,nd
301.37,0.0294,4,nd
301.37,0.0271,4,nd
